TRANSACTION_ID,PARTNER_ID,TRANSACTION_DATE,SHOP_ID,CUSTOMER_ID,POINTS,TURNOVER
10100021101612704129,4,16.04.2022 10:36:00,19998,127530,15,36.375
10050021052426451486,1,24.11.2021 22:59:00,1023,264195,300,268.42
06110021112312624978,4,23.05.2022 18:49:00,19998,126727,10,24.25
12040021040539093226,3,05.10.2021,19933,390061,97,388
08080021083098294613,4,28.02.2022 20:50:00,19998,165917,11,26.675
12030021030372363590,3,03.09.2021,19936,723287,97,388
04080021081041004241,4,10.02.2022 16:41:00,19998,410087,13,31.525
07080021080770234727,4,07.02.2022 19:55:00,19998,702837,30,75.175
12080021081417094333,4,14.02.2022 12:18:00,19998,170917,15,36.375
09110021111910921702,1,19.05.2022 21:59:00,1023,109373,300,260.09
03110021111705444873,4,17.05.2022 15:33:00,19998,054482,14,33.95
11110021111570844708,4,15.05.2022 11:24:00,19998,708186,13,31.525
02080021081444904300,4,14.02.2022 14:08:00,19998,448003,35,87.3
08100021101424424462,4,14.04.2022 20:15:00,19998,244906,5,12.125
07080021081603114891,4,16.02.2022 19:24:00,19998,031164,12,29.1
12080021082741903416,3,27.02.2022,19957,419023,1746,6984
12020021021063713924,3,10.08.2021,19937,637719,194,776
10060021060524451890,1,05.12.2021 22:59:00,1023,255436,300,5.85
07040121042728992885,2,27.10.2021 19:42:01,12857,289972,46,136.77
10080021083005081370,1,28.02.2022 22:59:00,1023,050085,300,241.48
12050021052147993727,3,21.11.2021,19938,479945,97,388
07055021052799052897,2,27.11.2021 19:36:50,12856,990196,5,14.55
04111121112388103577,3,23.05.2022 16:40:11,13726,880012,469,1874.04
08070221070455982729,2,04.01.2022 20:24:02,12820,559600,48,142.59
02110021112111914708,4,21.05.2022 14:16:00,19998,119943,6,14.55
09050021052321512352,2,23.11.2021 09:15:00,12902,663328,13,37.83
05110021111316164474,4,13.05.2022 17:40:00,19998,161601,3,7.275
12120021121776524697,4,17.06.2022 12:00:00,19998,764652,31,77.6
05110021112112554481,4,21.05.2022 17:22:00,19998,244584,4,9.7
12020021022135583514,3,21.08.2021,19936,355835,194,776
09030021030837751768,1,08.09.2021 21:59:00,1023,377587,300,162.71
08100021100596104626,4,05.04.2022 20:57:00,19998,961983,15,36.375
07090021090512644188,4,05.03.2022 19:38:00,19998,126392,11,26.675
07090021092738464540,4,27.03.2022 19:41:00,19998,384460,13,31.525
07080021080397804509,4,03.02.2022 19:49:00,19998,977803,46,113.975
08120521120959073178,3,09.06.2022 20:19:05,13723,590252,231,923.44
11110021110914844228,4,09.05.2022 11:43:00,19998,148480,3,7.275
11090021092826284376,4,28.03.2022 11:00:00,19998,262237,17,43.65
02100021102171754469,4,21.04.2022 14:22:00,19998,717523,9,21.825
10060021061328271548,1,13.12.2021 22:59:00,1023,282725,300,119.83
01080021080900034587,4,09.02.2022 13:14:00,19998,000075,8,19.4
02120021122842494976,4,28.06.2022 14:14:00,19998,424933,19,48.5
12100021103190504330,4,30.04.2022 12:40:00,19998,905536,17,43.65
01080021081468934809,4,14.02.2022 13:17:00,19998,689727,20,50.925
12090021090112004887,4,01.03.2022 12:45:00,19998,120020,9,21.825
09020021022310211545,1,23.08.2021 21:59:00,1023,102516,300,175.12
03100021100907734114,4,09.04.2022 15:15:00,19998,077391,27,67.9
02080021082209394949,4,22.02.2022 14:32:00,19998,142805,6,14.55
07080021082356984756,4,23.02.2022 19:16:00,19998,569832,12,29.1
01100021100964664384,4,09.04.2022 13:01:00,19998,646004,30,75.175
09120021121345531481,1,13.06.2022 21:59:00,1023,455956,300,204.48
10050021050446111834,1,04.11.2021 22:59:00,1023,435569,300,256.14
12030021031012323964,3,10.09.2021,19948,123846,776,3104
12010021012688103838,3,26.07.2021,19933,880012,485,1940
12050021051247013209,3,12.11.2021,19929,470171,194,776
12090021092952694747,4,29.03.2022 12:54:00,19998,526154,9,21.825
03120021122075114471,4,20.06.2022 15:45:00,19998,751105,14,33.95
07090021090512634459,4,05.03.2022 19:16:00,19998,126452,16,41.225
02080021080843954500,4,08.02.2022 14:44:00,19998,439106,9,21.825
12050021050123983796,3,01.11.2021,19935,239690,97,388
03081021081613622740,2,16.02.2022 15:56:10,12916,136250,51,154.23
05120021122812074871,4,28.06.2022 17:41:00,19998,241733,19,48.5
07100021101560074969,4,15.04.2022 19:51:00,19998,600076,18,46.075
12090021090835883543,3,08.03.2022 00:10:00,13720,358807,76,302.64
02090021090973194301,4,09.03.2022 14:28:00,19998,731245,13,31.525
12100021101803804360,4,18.04.2022 12:35:00,19998,038721,14,33.95
05080021082848164551,4,28.02.2022 17:33:00,19998,481397,12,29.1
12090021090108314336,4,01.03.2022 12:32:00,19998,468309,39,97
12110021111934254857,4,19.05.2022 12:20:00,19998,342257,10,24.25
04090021091197944798,4,11.03.2022 16:48:00,19998,979541,5,12.125
12020021022744543957,3,27.08.2021,19930,445435,97,388
10040021042368581707,1,23.10.2021 22:59:00,1023,680807,300,124.86
06110021110545854275,4,05.05.2022 18:16:00,19998,811231,10,24.25
03043921042732492327,2,27.10.2021 15:44:39,12777,324567,16,49.47
06053221052424052366,2,24.11.2021 18:44:32,12803,240730,5,14.55
12080021081135684424,4,11.02.2022 12:34:00,19998,356843,8,19.4
12080021081624354454,4,16.02.2022 12:04:00,19998,243261,94,235.225
12100021102412404765,4,24.04.2022 12:09:00,19998,123405,10,24.25
07080021081119034895,4,11.02.2022 19:08:00,19998,190390,25,63.05
06100021101058644477,4,10.04.2022 18:05:00,19998,586264,11,26.675
12120021122370694415,4,23.06.2022 12:40:00,19998,706376,7,16.975
10081121080666112492,2,06.02.2022 22:25:11,12799,661758,10,29.1
02110021112755844154,4,27.05.2022 14:35:00,19998,558410,7,16.975
09075721072508072379,2,25.01.2022 09:45:57,12868,080311,40,119.31
02100021101159444618,4,11.04.2022 14:18:00,19998,594849,10,24.25
12010021010511613825,3,05.07.2021,19935,116615,97,388
12100021101712644598,4,17.04.2022 12:42:00,19998,126288,19,48.5
01120021121992894735,4,19.06.2022 13:42:00,19998,078990,11,26.675
06110021110816984869,4,08.05.2022 18:44:00,19998,169845,12,29.1
02080021083081574346,4,28.02.2022 14:25:00,19998,815240,12,29.1
07054521051833952191,2,18.11.2021 19:01:45,12791,339552,46,136.77
08100021102977034460,4,29.04.2022 20:06:00,19998,764703,6,14.55
11101521100886843946,3,08.04.2022 23:48:15,13720,868487,138,550.96
07100021102228884774,4,22.04.2022 19:03:00,19998,288889,38,94.575
07100021102312464111,4,23.04.2022 19:50:00,19998,124169,21,53.35
10090021090704081249,1,07.03.2022 22:59:00,1023,040204,300,298.96
01080021081235074854,4,12.02.2022 13:10:00,19998,350413,4,9.7
07054421051973562871,2,19.11.2021 19:35:44,12848,735664,7,20.37
10041621040482822747,2,04.10.2021 22:09:16,12823,828862,22,66.93
07120021121318624714,4,13.06.2022 19:40:00,19998,186295,18,46.075
10100021101235621992,1,12.04.2022 22:59:00,1023,356268,300,249.78
09010021012167991883,1,21.07.2021 21:59:00,1023,679892,300,25.27
10100021100327711232,1,03.04.2022 22:59:00,1023,277177,300,99.76
11100021101771734293,4,17.04.2022 11:23:00,19998,717683,8,19.4
11080021081028674874,4,10.02.2022 11:37:00,19998,286198,6,14.55
06055021053061972643,2,30.11.2021 18:42:50,12781,619706,11,32.01
12050021051313433847,3,13.11.2021,19930,134056,97,388
09010021012236831774,1,22.07.2021 21:59:00,1023,368344,300,265.01
07041021041845292850,2,18.10.2021 19:44:10,12883,452115,5,14.55
10100021101884561120,1,18.04.2022 22:59:00,1023,223625,300,133.09
06072721072829082795,2,28.01.2022 18:41:27,12882,290871,80,238.62
05090021090600314142,4,06.03.2022 17:20:00,19998,003954,6,14.55
06090021092112704936,4,21.03.2022 18:59:00,19998,127841,36,89.725
04090021090961374231,4,09.03.2022 16:41:00,19998,613833,10,24.25
11052321050707522797,2,07.11.2021 11:19:23,12815,075400,2,5.82
06110021111872434426,4,18.05.2022 18:49:00,19998,724713,11,26.675
05120021122009384318,4,20.06.2022 17:08:00,19998,381180,12,29.1
12110021112223214745,4,22.05.2022 12:40:00,19998,078181,7,16.975
12080021082309244732,4,23.02.2022 12:44:00,19998,092153,10,24.25
07110021110696714719,4,06.05.2022 19:45:00,19998,967536,8,19.4
07120021121894704614,4,18.06.2022 19:15:00,19998,947748,19,48.5
07100021102990554271,4,29.04.2022 19:35:00,19998,905218,8,19.4
10090021093004251182,1,31.03.2022 22:59:00,1023,042991,300,50.22
01110021113095814172,4,31.05.2022 13:52:00,19998,958851,217,543.2
11120021121088604169,4,10.06.2022 11:04:00,19998,886484,8,19.4
10100021102188491758,1,21.04.2022 22:59:00,1023,884901,300,215.7
05120021120312464360,4,03.06.2022 17:04:00,19998,124652,25,63.05
05100021102889514477,4,28.04.2022 17:04:00,19998,895602,6,14.55
05110021110216984625,4,02.05.2022 17:25:00,19998,169845,5,12.125
12040021040371333443,3,03.10.2021,19931,713375,194,776
03120021121272444572,4,12.06.2022 15:32:00,19998,724451,7,16.975
06100021100686914493,4,06.04.2022 18:10:00,19998,869104,16,38.8
10120021120712694470,4,07.06.2022 10:46:00,19998,126592,3,7.275
08090021090237504446,4,02.03.2022 20:53:00,19998,375997,6,14.55
06100021103042604510,4,30.04.2022 18:17:00,19998,426059,6,14.55
10060021062171131763,1,21.12.2021 22:59:00,1023,711232,300,36.8
11080021080609244210,4,06.02.2022 11:45:00,19998,092153,8,19.4
12042421042007232850,2,20.10.2021 12:53:24,12827,072337,15,43.65
05080021080741544743,4,07.02.2022 17:09:00,19998,415048,15,36.375
08100021102918824816,4,29.04.2022 20:57:00,19998,188680,32,80.025
10090021092287044947,4,22.03.2022 10:15:00,19998,870486,12,29.1
06080021083058514379,4,28.02.2022 18:26:00,19998,585828,28,70.325
04090021092084594794,4,20.03.2022 16:54:00,19998,845314,7,16.975
04100021103101524282,4,30.04.2022 16:24:00,19998,015675,4,9.7
06072121072111942189,2,21.01.2022 18:28:21,12868,119216,140,419.04
01100021102812624494,4,28.04.2022 13:53:00,19998,126309,23,58.2
06043621041451362447,2,14.10.2021 18:22:36,12873,422651,30,90.21
12020021021924793711,3,19.08.2021,19937,247954,194,776
12040021042724793461,3,27.10.2021,19937,247954,194,776
02080021081408224155,4,14.02.2022 14:19:00,19998,082906,7,16.975
01080021080212654244,4,02.02.2022 13:18:00,19998,126588,13,31.525
09110021111910921370,1,19.05.2022 21:59:00,1023,109373,300,123.38
07045621041387972362,2,13.10.2021 19:03:56,12774,879739,32,96.03
08090021092479204633,4,24.03.2022 20:41:00,19998,792009,14,33.95
10120021120733284386,4,07.06.2022 10:39:00,19998,332144,7,16.975
06120021121011944208,4,10.06.2022 18:32:00,19998,119115,23,58.2
12120821121673943252,3,16.06.2022 00:30:08,13728,739946,38,151.32
12010021012916633518,3,29.07.2021,19936,166398,97,388
10081821080331832294,2,03.02.2022 22:26:18,12912,318543,39,116.4
01110021112749794592,4,27.05.2022 13:33:00,19998,497674,11,26.675
09110021113065641883,1,31.05.2022 21:59:00,1023,656489,300,59.44
12040021041533003489,3,15.10.2021,19936,330779,291,1164
08080021080118254447,4,01.02.2022 20:02:00,19998,182583,6,14.55
07043021040110232893,2,01.10.2021 19:02:30,12877,102324,90,270.63
01120021121870214894,4,18.06.2022 13:28:00,19998,702527,21,53.35
12030021031104423537,3,11.09.2021,19936,044264,97,388
11100021101805784169,4,18.04.2022 11:03:00,19998,788963,19,48.5
06080021082435064489,4,24.02.2022 18:56:00,19998,350997,18,46.075
09080021080135304549,4,01.02.2022 09:42:00,19998,074306,9,21.825
01080021082175504666,4,21.02.2022 13:20:00,19998,554240,11,26.675
08090021091951784893,4,19.03.2022 20:09:00,19998,517641,12,29.1
02080021082738834965,4,27.02.2022 14:57:00,19998,388347,7,16.975
01110021111690814364,4,16.05.2022 13:04:00,19998,908017,10,24.25
12114821111266603327,3,12.05.2022 12:04:48,13721,665040,86,345.32
04110021112524184566,4,25.05.2022 16:36:00,19998,241844,14,33.95
12060021062472663516,3,24.12.2021,19931,726721,388,1552
08100021100488654470,4,04.04.2022 20:08:00,19998,886999,16,41.225
02110021111899774204,4,18.05.2022 14:38:00,19998,997834,4,9.7
03120021121205924415,4,12.06.2022 15:03:00,19998,059955,6,14.55
06100021100450424621,4,04.04.2022 18:34:00,19998,504541,8,19.4
10100021100286193895,3,02.04.2022 22:32:00,13721,355957,396,1583.04
08121421120992183803,3,09.06.2022 20:24:14,13723,546878,260,1039.84
12040021041132703834,3,11.10.2021,19936,327104,97,388
08055421053105402126,2,30.11.2021 20:45:54,12837,048540,34,101.85
08054721050599832756,2,05.11.2021 20:29:47,12829,998446,16,49.47
10060021061017181555,1,10.12.2021 22:59:00,1023,171616,300,189.64
09120021122804251282,1,28.06.2022 21:59:00,1023,042991,300,100.35
08051221052367692702,2,23.11.2021 08:05:12,12824,676390,16,49.47
03080021082704454734,4,27.02.2022 15:52:00,19998,044597,27,67.9
05051521051989672908,2,19.11.2021 17:13:15,12815,896718,16,49.47
12100021101925204306,4,19.04.2022 12:04:00,19998,252833,13,31.525
12020021020533183395,3,05.08.2021,19937,331812,97,388
10054621051958082274,2,19.11.2021 22:02:46,12781,580805,32,96.03
12082721081851472688,2,18.02.2022 00:28:27,12777,514796,40,119.31
10051121052901562718,2,29.11.2021 22:10:11,12783,015655,18,55.29
12020021020523743258,3,05.08.2021,19936,319300,291,1164
10070021070584171882,1,05.01.2022 22:59:00,1023,841728,300,266.26
10060021062164271379,1,21.12.2021 22:59:00,1023,642134,300,88.7
09110021110269091121,1,02.05.2022 21:59:00,1023,690363,300,138.9
08122221120897693597,3,08.06.2022 20:31:22,13728,976942,202,807.04
06110021111606314926,4,16.05.2022 18:08:00,19998,062311,6,14.55
12020021021163313779,3,11.08.2021,19929,633156,97,388
12090021090709164104,4,07.03.2022 12:15:00,19998,091119,10,24.25
09030021031784741490,1,17.09.2021 21:59:00,1023,398712,300,144.02
08090021092949044774,4,29.03.2022 20:56:00,19998,490283,10,24.25
01110021111420294414,4,14.05.2022 13:20:00,19998,202928,21,53.35
05100021100971074997,4,09.04.2022 17:08:00,19998,710085,25,63.05
08120021122169994427,4,21.06.2022 20:21:00,19998,699985,12,29.1
08100021101626694909,4,16.04.2022 20:43:00,19998,266434,19,48.5
10100021102419371922,1,24.04.2022 22:59:00,1023,193718,300,281.71
09010021011056511111,1,10.07.2021 21:59:00,1023,996608,300,30.02
04120021121770254285,4,17.06.2022 16:55:00,19998,702360,9,21.825
08100021102534054240,4,25.04.2022 20:32:00,19998,340674,5,12.125
03100021101235504803,4,12.04.2022 15:06:00,19998,823342,6,14.55
12010021011788813398,3,17.07.2021,19936,888692,97,388
07120021121456734755,4,14.06.2022 19:39:00,19998,566734,43,106.7
11100021102248594961,4,22.04.2022 11:37:00,19998,485597,7,16.975
04080021080912704168,4,09.02.2022 16:43:00,19998,127422,27,67.9
03110021111712644654,4,17.05.2022 15:50:00,19998,126078,3,7.275
08080021080384344982,4,03.02.2022 20:25:00,19998,843662,26,65.475
12080021081675974485,4,16.02.2022 12:30:00,19998,759794,3,7.275
11080021082973154449,4,28.02.2022 11:29:00,19998,731541,17,43.65
09080021080208064414,4,02.02.2022 09:57:00,19998,975056,3,7.275
07090021092833054749,4,28.03.2022 19:54:00,19998,330515,13,31.525
02080021081612624459,4,16.02.2022 14:05:00,19998,126208,3,7.275
10120021121971394436,4,19.06.2022 10:58:00,19998,713859,3,7.275
10100021102541561130,1,25.04.2022 22:59:00,1023,415655,300,134.09
12080021081287434731,4,12.02.2022 12:36:00,19998,874017,4,9.7
01090021093038904614,4,31.03.2022 13:16:00,19998,388909,6,14.55
07110021110215684130,4,02.05.2022 19:49:00,19998,156599,13,31.525
07110021110790554247,4,07.05.2022 19:32:00,19998,905218,7,16.975
09040321040650122978,2,06.10.2021 09:21:03,12777,939598,24,72.75
09030021030365471437,1,03.09.2021 21:59:00,1023,654757,300,167.83
04100021102915254389,4,29.04.2022 16:19:00,19998,152588,12,29.1
09120021120221801130,1,02.06.2022 21:59:00,1023,218464,300,183.64
08110021111498444831,4,14.05.2022 20:47:00,19998,984842,13,31.525
09110021110408314250,4,04.05.2022 09:54:00,19998,468309,16,41.225
07100021100729934405,4,07.04.2022 19:43:00,19998,299701,3,7.275
06080021080290234350,4,02.02.2022 18:42:00,19998,902176,16,38.8
08052321052024142873,2,20.11.2021 20:36:23,12847,241654,40,119.31
02090021092043734858,4,20.03.2022 14:00:00,19998,437260,14,33.95
08084321080253202961,2,02.02.2022 20:03:43,12788,126797,57,171.69
12050021052050013282,3,20.11.2021,19936,420127,97,388
10090021092191291652,1,21.03.2022 22:59:00,1023,912735,300,84.08
03100021100772724423,4,07.04.2022 15:02:00,19998,727606,6,14.55
05120021123055474675,4,30.06.2022 17:21:00,19998,554793,19,48.5
05052621050524152492,2,05.11.2021 17:46:26,12914,241307,26,78.57
04100021101424034982,4,14.04.2022 16:41:00,19998,240756,5,12.125
02041721040986352376,2,09.10.2021 14:08:17,12832,863530,16,46.56
10080021080393131193,1,03.02.2022 22:59:00,1023,931871,300,219.03
12060021060129223849,3,01.12.2021,19936,292226,97,388
06090021092964004860,4,29.03.2022 18:39:00,19998,640873,13,31.525
09030021031899981804,1,18.09.2021 21:59:00,1023,359874,300,237.22
04120021122801924729,4,28.06.2022 16:43:00,19998,019723,5,12.125
08040421042228372941,2,22.10.2021 20:07:04,12800,283778,32,96.03
12100021101124154939,4,11.04.2022 12:05:00,19998,241654,7,16.975
12030021033143543170,3,30.09.2021,19933,435421,97,388
10100021101324181923,1,13.04.2022 22:59:00,1023,241851,300,119.16
08110021111500534672,4,15.05.2022 20:27:00,19998,005635,13,31.525
02120021121968964574,4,19.06.2022 14:21:00,19998,689079,10,24.25
06120021123026224269,4,30.06.2022 18:48:00,19998,262410,13,31.525
10040021042840521448,1,28.10.2021 22:59:00,1023,405542,300,47.87
05090021091011344904,4,10.03.2022 17:22:00,19998,113340,15,36.375
08042221041807452368,2,18.10.2021 08:57:22,12816,074920,12,34.92
09010021011214941418,1,12.07.2021 21:59:00,1023,149406,300,145.65
06090021091789663842,3,17.03.2022 18:18:00,13720,896684,146,582
12010021013092073447,3,30.07.2021,19929,920079,97,388
05110021110665874631,4,06.05.2022 17:41:00,19998,658872,31,77.6
12030021030787923965,3,07.09.2021,19936,879534,97,388
01080021080905484990,4,09.02.2022 13:18:00,19998,054437,17,43.65
09120021120917181782,1,09.06.2022 21:59:00,1023,171616,300,9.19
05113521112500073522,3,25.05.2022 17:20:35,13725,000116,57,228.92
09070621070770822477,2,07.01.2022 21:21:06,12812,708206,81,241.53
05090021093076824108,4,31.03.2022 17:50:00,19998,768189,45,111.55
12020021020749903707,3,07.08.2021,19933,499054,97,388
10123021121199913782,3,11.06.2022 22:12:30,13721,999772,438,1753.76
01080021082428484997,4,24.02.2022 13:07:00,19998,284267,15,36.375
05084521082471032839,2,24.02.2022 17:39:45,12851,710728,7,20.37
12020021021352763242,3,13.08.2021,19936,527655,97,388
01120021120332944405,4,03.06.2022 13:53:00,19998,329465,11,26.675
09110021110289991118,1,02.05.2022 21:59:00,1023,899999,300,290.56
10080021081765284585,4,17.02.2022 10:17:00,19998,652615,9,21.825
07080021082781814902,4,27.02.2022 19:58:00,19998,818112,27,67.9
03110021112049794173,4,20.05.2022 15:38:00,19998,497674,16,38.8
12020021022820233753,3,28.08.2021,19939,890752,776,3104
04090021092410663922,3,24.03.2022 16:48:00,13726,106325,706,2824.64
10070021073192591448,1,31.01.2022 22:59:00,1023,925938,300,14.36
05082521080435172409,2,04.02.2022 17:16:25,12774,220091,34,101.85
10100021102742861412,1,27.04.2022 22:59:00,1023,428661,300,154.99
07110021113061374609,4,31.05.2022 19:13:00,19998,613833,9,21.825
08110021111142444740,4,11.05.2022 20:54:00,19998,424426,37,92.15
05110021112612704205,4,26.05.2022 17:29:00,19998,127422,5,12.125
07080021082836184334,4,28.02.2022 19:48:00,19998,361519,10,24.25
03080021082910004430,4,28.02.2022 15:15:00,19998,100066,4,9.7
06090021092855634907,4,28.03.2022 18:26:00,19998,556388,6,14.55
01090021092635064160,4,26.03.2022 13:16:00,19998,350060,14,33.95
09090021090387044743,4,03.03.2022 09:58:00,19998,870486,3,7.275
02070321070642342632,2,06.01.2022 14:44:03,12793,077343,28,84.39
07080021080953354873,4,09.02.2022 19:29:00,19998,533883,8,19.4
06110021112030054327,4,20.05.2022 18:02:00,19998,356534,10,24.25
08100021100244233285,3,02.04.2022 20:05:00,13725,442945,146,582
05110021110908304736,4,09.05.2022 17:20:00,19998,083195,11,26.675
09073321072226432649,2,22.01.2022 21:27:33,12834,220331,32,96.03
09042621041990942722,2,19.10.2021 21:07:26,12832,909773,52,157.14
10120021120434884168,4,04.06.2022 10:53:00,19998,348853,6,14.55
09120021121771164763,4,17.06.2022 21:36:00,19998,711701,21,53.35
11080021082724094590,4,27.02.2022 11:54:00,19998,240894,10,24.25
10040021041665471977,1,16.10.2021 22:59:00,1023,654757,300,166.37
12120021122309244241,4,23.06.2022 12:51:00,19998,092153,24,60.625
10120021123111654933,4,30.06.2022 10:55:00,19998,116700,16,41.225
11080021080945874133,4,09.02.2022 11:24:00,19998,458538,3,7.275
05120021121561004978,4,15.06.2022 17:13:00,19998,069907,6,14.55
12100021100263774122,4,02.04.2022 12:12:00,19998,637924,15,36.375
04120021120414364341,4,04.06.2022 16:13:00,19998,143998,36,89.725
12050021052192783877,3,21.11.2021,19936,927502,97,388
02100021102289954870,4,22.04.2022 14:11:00,19998,899295,6,14.55
05120021122283134756,4,22.06.2022 17:01:00,19998,825983,12,29.1
05080021080643554943,4,06.02.2022 17:30:00,19998,435575,41,101.85
06100021103041644523,4,30.04.2022 18:15:00,19998,416441,10,24.25
10100021101248594599,4,12.04.2022 10:30:00,19998,485597,5,12.125
06100021102515014523,4,25.04.2022 18:02:00,19998,150602,3,7.275
07090021092014704218,4,20.03.2022 19:31:00,19998,147056,15,36.375
10070021070680591756,1,06.01.2022 22:59:00,1023,805980,300,236.93
10080021080714904915,4,07.02.2022 10:41:00,19998,149057,6,14.55
10070421071947832767,2,19.01.2022 22:27:04,12810,478192,11,32.01
09045721042604992526,2,26.10.2021 21:13:57,12834,049229,25,75.66
12080021082570694630,4,25.02.2022 12:50:00,19998,706376,4,9.7
06080021080858564713,4,08.02.2022 18:39:00,19998,585682,3,7.275
11120021120265454469,4,02.06.2022 11:55:00,19998,654002,3,7.275
12120021122681714590,4,26.06.2022 12:51:00,19998,817383,42,104.275
10060021060290481754,1,02.12.2021 22:59:00,1023,904680,300,175.65
01090021090165843308,3,01.03.2022 13:31:00,13721,658973,86,345.32
10100021102028651970,1,20.04.2022 22:59:00,1023,286558,300,246.66
06080021081688604344,4,16.02.2022 18:07:00,19998,886609,33,82.45
10070021071320441901,1,13.01.2022 22:59:00,1023,204428,300,280.61
09041821040711452269,2,07.10.2021 21:46:18,12834,114016,16,49.47
09010021012210921343,1,22.07.2021 21:59:00,1023,109373,300,118.41
05090021092924694536,4,29.03.2022 17:49:00,19998,246964,5,12.125
12080021080173494630,4,01.02.2022 12:42:00,19998,734800,12,29.1
03090021090769114981,4,07.03.2022 15:22:00,19998,691225,5,12.125
10070021072756041982,1,27.01.2022 22:59:00,1023,560353,300,39.58
02120021121310004187,4,13.06.2022 14:20:00,19998,100066,3,7.275
08080021082991734851,4,28.02.2022 20:06:00,19998,209840,15,36.375
11075421071542942583,2,15.01.2022 23:54:54,12879,078076,36,107.67
12064721060842342343,2,08.12.2021 12:07:47,12793,077343,34,101.85
10060021062367011157,1,23.12.2021 22:59:00,1023,670208,300,297.24
04110021112051924983,4,20.05.2022 16:48:00,19998,477269,10,24.25
10090021091934981992,1,19.03.2022 22:59:00,1023,349848,300,186.13
11090021090782594417,4,07.03.2022 11:27:00,19998,966769,7,16.975
08044521042047722249,2,20.10.2021 20:05:45,12820,758932,15,43.65
12040021042208703698,3,22.10.2021,19933,087867,97,388
05110021112391694477,4,23.05.2022 17:26:00,19998,423160,4,9.7
03043021042147572959,2,21.10.2021 15:55:30,12917,475579,20,61.11
03080021081035074569,4,10.02.2022 15:14:00,19998,350309,7,16.975
12030021031399243347,3,13.09.2021,19929,992741,194,776
08090021093073824761,4,31.03.2022 20:48:00,19998,738013,3,7.275
08040721040488662241,2,04.10.2021 20:23:07,12832,886604,22,66.93
12100021101823964104,4,18.04.2022 12:38:00,19998,239555,16,41.225
01063621062696902815,2,26.12.2021 01:06:36,12796,969772,16,49.47
12090021092412694366,4,24.03.2022 12:39:00,19998,126592,3,7.275
08120021122163104243,4,21.06.2022 20:50:00,19998,631375,240,598.975
10070021072417181818,1,24.01.2022 22:59:00,1023,171616,300,18.21
11100021101335074100,4,13.04.2022 11:23:00,19998,350309,7,16.975
06090021090871164389,4,08.03.2022 18:26:00,19998,711382,10,24.25
10090021090556831959,1,05.03.2022 22:59:00,1023,568337,300,47.91
02080021080242794506,4,02.02.2022 14:11:00,19998,427797,10,24.25
07080021080772174201,4,07.02.2022 19:20:00,19998,721175,10,24.25
09090021092207564861,4,22.03.2022 21:06:00,19998,075546,42,104.275
03090021092129024894,4,21.03.2022 15:04:00,19998,290257,35,87.3
04100021103025154766,4,30.04.2022 16:24:00,19998,251059,37,92.15
10080021081114904351,4,11.02.2022 10:12:00,19998,149057,13,31.525
01051321053050812769,2,30.11.2021 01:27:13,12821,508880,7,20.37
05120021121611384687,4,16.06.2022 17:40:00,19998,113800,21,53.35
09120021122310341705,1,23.06.2022 21:59:00,1023,103699,300,120.7
12060021062556773584,3,25.12.2021,19945,567498,776,3104
11100021100733353407,3,07.04.2022 23:43:00,13727,333519,270,1078.64
12050021052536383937,3,25.11.2021,19929,363820,97,388
09110021113016701457,1,31.05.2022 21:59:00,1023,167008,300,191.69
10040021042449381315,1,24.10.2021 22:59:00,1023,470887,300,72.09
05053721050235102470,2,02.11.2021 17:33:37,12820,901537,5,14.55
10050021051831891288,1,18.11.2021 22:59:00,1023,318699,300,277.25
10090021090610211484,1,06.03.2022 22:59:00,1023,102516,300,119.74
12110021111973104352,4,19.05.2022 12:51:00,19998,730059,5,12.125
03110021112120984897,4,21.05.2022 15:29:00,19998,209885,14,33.95
12080021081969864225,4,19.02.2022 12:20:00,19998,698969,13,31.525
12010021012994703800,3,29.07.2021,19936,946704,388,1552
09120021121014904246,4,10.06.2022 09:32:00,19998,149057,3,7.275
01090021092382164187,4,23.03.2022 13:30:00,19998,821701,16,38.8
03100021102852594241,4,28.04.2022 15:03:00,19998,525481,25,63.05
10080721081485922543,2,14.02.2022 22:50:07,12876,859922,32,96.03
02064021060949372474,2,09.12.2021 14:46:40,12859,467780,1,2.91
03110021110745254563,4,07.05.2022 15:38:00,19998,452804,5,12.125
02120021122025204192,4,20.06.2022 14:06:00,19998,252833,6,14.55
06074721072572442845,2,25.01.2022 18:52:47,12875,724489,15,43.65
11120021123112854887,4,30.06.2022 11:19:00,19998,128841,16,41.225
05080021080423864419,4,04.02.2022 17:41:00,19998,238278,20,50.925
07120021120309974668,4,03.06.2022 19:35:00,19998,099793,5,12.125
10070021072029321918,1,20.01.2022 22:59:00,1023,293276,300,98.86
07080021082026794183,4,20.02.2022 19:31:00,19998,267631,9,21.825
01090021090170694413,4,01.03.2022 13:02:00,19998,706376,7,16.975
05080021080334664153,4,03.02.2022 17:22:00,19998,346602,16,41.225
12060921060444362655,2,04.12.2021 12:41:09,12889,443428,16,49.47
12090021093009594698,4,31.03.2022 12:04:00,19998,223397,5,12.125
04110021111907624598,4,19.05.2022 16:06:00,19998,076622,26,65.475
10090021090875901673,1,08.03.2022 22:59:00,1023,759609,300,15.14
10042421041244532571,2,12.10.2021 22:21:24,12856,445304,51,154.23
